22000	3.90288	0.0286005
22200	3.80442	0.0332344
22400	3.70844	0.0768723
22600	3.61489	0.0392367
22800	3.52369	0.159251
23000	3.4348	0.0367859
23200	3.34814	0.392549
23400	3.26368	0.0264393
23600	3.18134	0.0170899
23800	3.10109	0.0141274
24000	3.02285	0.0127339
24200	2.9466	0.0119967
24400	2.87226	0.0116597
24600	2.7998	0.0116906
24800	2.72917	0.0122583
25000	2.66032	0.0140751
25200	2.5932	0.0210789
25400	2.52778	0.318521
25600	2.46401	0.0233312
25800	2.40185	0.0168632
26000	2.34126	0.0199321
26200	2.2822	0.0425859
26400	2.22462	0.0750287
26600	2.1685	0.0232992
26800	2.11379	0.0223595
27000	2.06047	0.176055
27200	2.00849	0.0243065
27400	1.95782	0.0189046
27600	1.90843	0.0227922
27800	1.86028	0.038379
28000	1.81335	0.374591
28200	1.76761	0.0650769
28400	1.72301	0.0264637
28600	1.67955	0.0173556
28800	1.63718	0.0134381
29000	1.59587	0.0114
29200	1.55561	0.010282
29400	1.51637	0.00972266
29600	1.47812	0.00958773
29800	1.44083	0.00987801
30000	1.40448	0.0107586
30200	1.36905	0.0128064
30400	1.33451	0.0184339
30600	1.30084	0.0534171
30800	1.26803	0.0417387
31000	1.23604	0.0191878
31200	1.20485	0.0187238
31400	1.17446	0.0266592
31600	1.14483	0.0809372
31800	1.11595	0.320915
32000	1.0878	0.031817
32200	1.06035	0.0188337
32400	1.0336	0.0156991
32600	1.00753	0.0195565
32800	0.982111	0.155743
33000	0.957335	0.0220933
33200	0.933183	0.0132951
33400	0.909642	0.0118942
33600	0.886694	0.0126429
33800	0.864324	0.0153381
34000	0.84252	0.0220292
34200	0.821265	0.0465696
34400	0.800547	0.158972
34600	0.780351	0.0404068
34800	0.760664	0.0196414
35000	0.741475	0.0136348
35200	0.722769	0.0110214
35400	0.704535	0.00990228
35600	0.686762	0.00977394
35800	0.669436	0.0106343
36000	0.652548	0.0129853
36200	0.636086	0.0187632
36400	0.620039	0.0394694
36600	0.604397	0.210351
36800	0.58915	0.0281793
37000	0.574287	0.0151578
37200	0.559799	0.0104434
37400	0.545677	0.00802245
37600	0.531911	0.00655175
37800	0.518492	0.00556337
38000	0.505412	0.00485237
38200	0.492661	0.00431514
38400	0.480233	0.00389383
38600	0.468118	0.00355365
38800	0.456308	0.00327249
39000	0.444797	0.0030356
39200	0.433575	0.00283281
39400	0.422637	0.00265684
39600	0.411975	0.0025024
39800	0.401582	0.0023655
40000	0.391451	0.00224311
40200	0.381576	0.00213285
40400	0.37195	0.00203286
40600	0.362566	0.00194166
40800	0.35342	0.00185804
41000	0.344504	0.001781
41200	0.335813	0.00170973
41400	0.327341	0.00164355
41600	0.319083	0.00158188
41800	0.311033	0.00152423
42000	0.303187	0.00147019
42200	0.295538	0.0014194
42400	0.288082	0.00137155
42600	0.280815	0.00132637
42800	0.273731	0.00128362
43000	0.266825	0.0012431
43200	0.260094	0.00120462
43400	0.253532	0.00116803
43600	0.247136	0.00113318
43800	0.240902	0.00109993
44000	0.234824	0.00106817
44200	0.2289	0.00103781
44400	0.223126	0.00100874
44600	0.217497	0.000980874
44800	0.21201	0.000954143
45000	0.206661	0.000928473
45200	0.201448	0.000903801
45400	0.196366	0.000880065
45600	0.191412	0.000857214
45800	0.186583	0.000835195
46000	0.181876	0.000813964
46200	0.177288	0.000793479
46400	0.172815	0.000773699
46600	0.168456	0.000754588
46800	0.164206	0.000736112
47000	0.160063	0.00071824
47200	0.156025	0.000700943
47400	0.152089	0.000684192
47600	0.148252	0.000667963
47800	0.144512	0.00065223
48000	0.140867	0.000636972
48200	0.137313	0.000622168
48400	0.133849	0.000607798
48600	0.130472	0.000593842
48800	0.127181	0.000580283
49000	0.123972	0.000567106
49200	0.120845	0.000554293
49400	0.117796	0.00054183
49600	0.114824	0.000529704
49800	0.111928	0.000517901
50000	0.109104	0.000506408
50200	0.106352	0.000495214
50400	0.103669	0.000484308
50600	0.101053	0.000473678
50800	0.0985039	0.000463315
51000	0.0960189	0.000453209
51200	0.0935966	0.000443351
51400	0.0912354	0.000433733
51600	0.0889338	0.000424345
51800	0.0866902	0.000415181
52000	0.0845032	0.000406233
52200	0.0823714	0.000397493
52400	0.0802934	0.000388955
52600	0.0782678	0.000380613
52800	0.0762933	0.00037246
53000	0.0743686	0.000364491
53200	0.0724924	0.000356699
53400	0.0706636	0.00034908
53600	0.068881	0.000341629
53800	0.0671433	0.00033434
54000	0.0654494	0.000327209
54200	0.0637983	0.000320232
54400	0.0621888	0.000313404
54600	0.0606199	0.000306721
54800	0.0590906	0.000300179
55000	0.0575999	0.000293776
55200	0.0561468	0.000287506
55400	0.0547304	0.000281366
55600	0.0533497	0.000275354
55800	0.0520038	0.000269467
56000	0.0506919	0.0002637
56200	0.049413	0.000258052
56400	0.0481665	0.000252519
56600	0.0469513	0.000247099
56800	0.0457669	0.000241789
57000	0.0446123	0.000236587
57200	0.0434868	0.00023149
57400	0.0423898	0.000226497
57600	0.0413204	0.000221604
57800	0.040278	0.000216809
58000	0.0392619	0.000212112
58200	0.0382714	0.000207508
58400	0.0373059	0.000202998
58600	0.0363647	0.000198578
58800	0.0354474	0.000194247
59000	0.0345531	0.000190003
59200	0.0336814	0.000185844
59400	0.0328317	0.000181769
59600	0.0320035	0.000177777
59800	0.0311961	0.000173865
60000	0.0304091	0.000170031
60200	0.0296419	0.000166275
60400	0.0288941	0.000162596
60600	0.0281652	0.000158991
60800	0.0274547	0.000155459
61000	0.0267621	0.000151998
61200	0.0260869	0.000148609
61400	0.0254288	0.000145288
61600	0.0247873	0.000142036
61800	0.024162	0.00013885
62000	0.0235524	0.00013573
62200	0.0229583	0.000132674
62400	0.0223791	0.00012968
62600	0.0218145	0.000126749
62800	0.0212642	0.000123879
63000	0.0207278	0.000121069
63200	0.0202048	0.000118317
63400	0.0196951	0.000115622
63600	0.0191983	0.000112984
63800	0.0187139	0.000110402
64000	0.0182418	0.000107874
64200	0.0177816	0.000105399
64400	0.0173331	0.000102977
64600	0.0168958	0.000100606
64800	0.0164695	9.8286e-05
65000	0.0160541	9.60154e-05
65200	0.0156491	9.37935e-05
65400	0.0152543	9.16193e-05
65600	0.0148694	8.94919e-05
65800	0.0144943	8.74105e-05
66000	0.0141287	8.53742e-05
66200	0.0137722	8.33822e-05
66400	0.0134248	8.14335e-05
66600	0.0130861	7.95275e-05
66800	0.012756	7.76631e-05
67000	0.0124342	7.58397e-05
67200	0.0121205	7.40565e-05
67400	0.0118147	7.23126e-05
67600	0.0115167	7.06073e-05
67800	0.0112261	6.89399e-05
68000	0.0109429	6.73096e-05
68200	0.0106669	6.57156e-05
68400	0.0103978	6.41572e-05
68600	0.0101355	6.26338e-05
68800	0.00987977	6.11446e-05
69000	0.00963052	5.96889e-05
69200	0.00938757	5.82661e-05
69400	0.00915074	5.68755e-05
69600	0.00891989	5.55164e-05
69800	0.00869487	5.41883e-05
70000	0.00847552	5.28903e-05
70200	0.0082617	5.1622e-05
70400	0.00805328	5.03827e-05
70600	0.00785011	4.91718e-05
70800	0.00765207	4.79887e-05
71000	0.00745903	4.68329e-05
71200	0.00727086	4.57037e-05
71400	0.00708743	4.46006e-05
71600	0.00690863	4.35231e-05
71800	0.00673435	4.24705e-05
72000	0.00656446	4.14424e-05
72200	0.00639885	4.04383e-05
72400	0.00623742	3.94575e-05
72600	0.00608007	3.84997e-05
72800	0.00592668	3.75643e-05
73000	0.00577717	3.66509e-05
73200	0.00563142	3.57589e-05
73400	0.00548936	3.48878e-05
73600	0.00535087	3.40373e-05
73800	0.00521589	3.32069e-05
74000	0.0050843	3.23961e-05
74200	0.00495604	3.16045e-05
74400	0.00483101	3.08316e-05
74600	0.00470913	3.00771e-05
74800	0.00459033	2.93406e-05
75000	0.00447453	2.86215e-05
75200	0.00436165	2.79196e-05
75400	0.00425162	2.72345e-05
75600	0.00414436	2.65657e-05
75800	0.00403981	2.5913e-05
76000	0.00393789	2.52758e-05
76200	0.00383855	2.4654e-05
76400	0.00374171	2.40471e-05
76600	0.00364732	2.34548e-05
76800	0.00355531	2.28767e-05
77000	0.00346561	2.23126e-05
77200	0.00337818	2.17621e-05
77400	0.00329296	2.12249e-05
77600	0.00320989	2.07006e-05
77800	0.00312891	2.01891e-05
78000	0.00304998	1.96899e-05
78200	0.00297303	1.92029e-05
78400	0.00289803	1.87277e-05
78600	0.00282492	1.8264e-05
78800	0.00275365	1.78116e-05
79000	0.00268419	1.73702e-05
79200	0.00261647	1.69395e-05
79400	0.00255046	1.65194e-05
79600	0.00248612	1.61095e-05
79800	0.0024234	1.57096e-05
80000	0.00236227	1.53195e-05
80200	0.00230267	1.49389e-05
80400	0.00224458	1.45677e-05
80600	0.00218796	1.42055e-05
80800	0.00213276	1.38522e-05
81000	0.00207896	1.35076e-05
81200	0.00202651	1.31714e-05
81400	0.00197539	1.28435e-05
81600	0.00192555	1.25237e-05
81800	0.00187697	1.22117e-05
82000	0.00182962	1.19074e-05
82200	0.00178347	1.16106e-05
82400	0.00173847	1.13211e-05
82600	0.00169462	1.10388e-05
82800	0.00165187	1.07634e-05
83000	0.00161019	1.04948e-05
83200	0.00156957	1.02328e-05
83400	0.00152998	9.9773e-06
83600	0.00149138	9.72812e-06
83800	0.00145375	9.48511e-06
84000	0.00141708	9.24811e-06
84200	0.00138133	9.01697e-06
84400	0.00134648	8.79156e-06
84600	0.00131251	8.57174e-06
84800	0.0012794	8.35736e-06
85000	0.00124713	8.1483e-06
85200	0.00121566	7.94443e-06
85400	0.001185	7.74562e-06
85600	0.0011551	7.55174e-06
85800	0.00112596	7.36268e-06
86000	0.00109756	7.17832e-06
86200	0.00106987	6.99854e-06
86400	0.00104288	6.82324e-06
86600	0.00101657	6.65229e-06
86800	0.000990923	6.4856e-06
87000	0.000965924	6.32305e-06
87200	0.000941556	6.16456e-06
87400	0.000917803	6.01001e-06
87600	0.000894649	5.85932e-06
87800	0.000872079	5.71238e-06
88000	0.000850079	5.5691e-06
88200	0.000828634	5.4294e-06
88400	0.000807729	5.29318e-06
88600	0.000787352	5.16036e-06
88800	0.000767489	5.03086e-06
89000	0.000748127	4.90459e-06
89200	0.000729254	4.78148e-06
89400	0.000710857	4.66144e-06
89600	0.000692924	4.5444e-06
89800	0.000675443	4.43028e-06
90000	0.000658403	4.31902e-06
90200	0.000641793	4.21054e-06
90400	0.000625602	4.10477e-06
90600	0.00060982	4.00165e-06
90800	0.000594436	3.90111e-06
91000	0.000579439	3.80308e-06
91200	0.000564822	3.70751e-06
91400	0.000550573	3.61433e-06
91600	0.000536683	3.52348e-06
91800	0.000523144	3.43491e-06
92000	0.000509946	3.34856e-06
92200	0.000497082	3.26437e-06
92400	0.000484541	3.18229e-06
92600	0.000472318	3.10227e-06
92800	0.000460402	3.02426e-06
93000	0.000448787	2.9482e-06
93200	0.000437466	2.87404e-06
93400	0.000426429	2.80175e-06
93600	0.000415672	2.73127e-06
93800	0.000405185	2.66256e-06
94000	0.000394963	2.59557e-06
94200	0.000385	2.53026e-06
94400	0.000375287	2.4666e-06
94600	0.000365819	2.40453e-06
94800	0.000356591	2.34401e-06
95000	0.000347595	2.28502e-06
95200	0.000338826	2.22751e-06
95400	0.000330278	2.17144e-06
95600	0.000321946	2.11678e-06
95800	0.000313824	2.0635e-06
96000	0.000305907	2.01155e-06
96200	0.00029819	1.96091e-06
96400	0.000290667	1.91154e-06
96600	0.000283334	1.86341e-06
96800	0.000276187	1.81649e-06
97000	0.000269219	1.77075e-06
97200	0.000262427	1.72616e-06
97400	0.000255807	1.68269e-06
97600	0.000249354	1.64031e-06
97800	0.000243063	1.599e-06
98000	0.000236931	1.55872e-06
98200	0.000230954	1.51946e-06
98400	0.000225128	1.48119e-06
98600	0.000219448	1.44388e-06
98800	0.000213912	1.40751e-06
99000	0.000208515	1.37205e-06
99200	0.000203255	1.33749e-06
99400	0.000198128	1.30379e-06
99600	0.000193129	1.27094e-06
99800	0.000188257	1.23892e-06
100000	0.000183508	1.20771e-06
100200	0.000178878	1.17728e-06
100400	0.000174366	1.14761e-06
100600	0.000169967	1.1187e-06
100800	0.000165679	1.09051e-06
101000	0.000161499	1.06303e-06
101200	0.000157425	1.03624e-06
101400	0.000153454	1.01012e-06
101600	0.000149582	9.84666e-07
101800	0.000145809	9.5985e-07
102000	0.00014213	9.35659e-07
102200	0.000138545	9.12078e-07
102400	0.00013505	8.8909e-07
102600	0.000131643	8.6668e-07
102800	0.000128322	8.44835e-07
103000	0.000125084	8.23541e-07
103200	0.000121929	8.02782e-07
103400	0.000118853	7.82547e-07
103600	0.000115855	7.62821e-07
103800	0.000112932	7.43592e-07
104000	0.000110083	7.24847e-07
104200	0.000107306	7.06574e-07
104400	0.000104599	6.88762e-07
104600	0.00010196	6.71398e-07
104800	9.93877e-05	6.54472e-07
105000	9.68804e-05	6.37973e-07
105200	9.44364e-05	6.21889e-07
105400	9.2054e-05	6.0621e-07
105600	8.97317e-05	5.90926e-07
105800	8.7468e-05	5.76028e-07
106000	8.52614e-05	5.61504e-07
106200	8.31104e-05	5.47347e-07
106400	8.10138e-05	5.33547e-07
106600	7.897e-05	5.20094e-07
106800	7.69778e-05	5.0698e-07
107000	7.50358e-05	4.94197e-07
107200	7.31428e-05	4.81736e-07
107400	7.12976e-05	4.69589e-07
107600	6.9499e-05	4.57748e-07
107800	6.77457e-05	4.46205e-07
108000	6.60366e-05	4.34954e-07
108200	6.43707e-05	4.23986e-07
108400	6.27468e-05	4.13295e-07
108600	6.11638e-05	4.02873e-07
108800	5.96208e-05	3.92713e-07
109000	5.81167e-05	3.8281e-07
109200	5.66506e-05	3.73156e-07
109400	5.52214e-05	3.63746e-07
109600	5.38283e-05	3.54573e-07
109800	5.24704e-05	3.45631e-07
110000	5.11467e-05	3.36915e-07
110200	4.98564e-05	3.28418e-07
110400	4.85986e-05	3.20136e-07
110600	4.73726e-05	3.12062e-07
110800	4.61775e-05	3.04192e-07
111000	4.50126e-05	2.96521e-07
111200	4.3877e-05	2.89043e-07
111400	4.27701e-05	2.81753e-07
111600	4.16911e-05	2.74647e-07
111800	4.06393e-05	2.6772e-07
112000	3.96141e-05	2.60968e-07
112200	3.86148e-05	2.54386e-07
112400	3.76406e-05	2.4797e-07
112600	3.6691e-05	2.41716e-07
112800	3.57654e-05	2.3562e-07
113000	3.48631e-05	2.29677e-07
113200	3.39836e-05	2.23884e-07
113400	3.31263e-05	2.18238e-07
113600	3.22906e-05	2.12733e-07
113800	3.1476e-05	2.07368e-07
114000	3.06819e-05	2.02137e-07
114200	2.99079e-05	1.97039e-07
114400	2.91534e-05	1.92069e-07
114600	2.84179e-05	1.87225e-07
114800	2.7701e-05	1.82503e-07
115000	2.70022e-05	1.77899e-07
115200	2.6321e-05	1.73412e-07
115400	2.5657e-05	1.69038e-07
115600	2.50097e-05	1.64774e-07
115800	2.43788e-05	1.60618e-07
116000	2.37638e-05	1.56567e-07
116200	2.31643e-05	1.52618e-07
116400	2.25799e-05	1.48768e-07
116600	2.20102e-05	1.45016e-07
116800	2.1455e-05	1.41358e-07
117000	2.09137e-05	1.37792e-07
117200	2.03861e-05	1.34317e-07
117400	1.98718e-05	1.30929e-07
117600	1.93705e-05	1.27626e-07
117800	1.88818e-05	1.24407e-07
118000	1.84055e-05	1.21269e-07
118200	1.79412e-05	1.1821e-07
118400	1.74886e-05	1.15228e-07
118600	1.70474e-05	1.12321e-07
118800	1.66173e-05	1.09488e-07
119000	1.61981e-05	1.06726e-07
119200	1.57895e-05	1.04034e-07
119400	1.53911e-05	1.0141e-07
119600	1.50028e-05	9.88519e-08
119800	1.46244e-05	9.63584e-08
120000	1.42554e-05	9.39277e-08
120200	1.38958e-05	9.15584e-08
120400	1.35452e-05	8.92488e-08
120600	1.32035e-05	8.69975e-08
120800	1.28704e-05	8.4803e-08
121000	1.25457e-05	8.26638e-08
121200	1.22292e-05	8.05785e-08
121400	1.19207e-05	7.85459e-08
121600	1.162e-05	7.65646e-08
121800	1.13269e-05	7.46332e-08
122000	1.10411e-05	7.27505e-08
122200	1.07626e-05	7.09153e-08
122400	1.04911e-05	6.91264e-08
122600	1.02264e-05	6.73827e-08
122800	9.96841e-06	6.56829e-08
123000	9.71693e-06	6.4026e-08
123200	9.4718e-06	6.24109e-08
123400	9.23285e-06	6.08365e-08
123600	8.99992e-06	5.93018e-08
123800	8.77288e-06	5.78059e-08
124000	8.55156e-06	5.63477e-08
124200	8.33583e-06	5.49262e-08
124400	8.12553e-06	5.35407e-08
124600	7.92055e-06	5.219e-08
124800	7.72073e-06	5.08735e-08
125000	7.52596e-06	4.95901e-08
125200	7.33609e-06	4.83392e-08
125400	7.15102e-06	4.71198e-08
125600	6.97062e-06	4.59311e-08
125800	6.79477e-06	4.47724e-08
126000	6.62335e-06	4.3643e-08
126200	6.45626e-06	4.2542e-08
126400	6.29339e-06	4.14688e-08
126600	6.13462e-06	4.04227e-08
126800	5.97986e-06	3.9403e-08
127000	5.829e-06	3.8409e-08
127200	5.68195e-06	3.74401e-08
127400	5.53861e-06	3.64956e-08
127600	5.39888e-06	3.55749e-08
127800	5.26268e-06	3.46775e-08
128000	5.12992e-06	3.38027e-08
128200	5.0005e-06	3.295e-08
128400	4.87435e-06	3.21188e-08
128600	4.75139e-06	3.13085e-08
128800	4.63152e-06	3.05187e-08
129000	4.51468e-06	2.97488e-08
129200	4.40078e-06	2.89983e-08
129400	4.28976e-06	2.82668e-08
129600	4.18154e-06	2.75537e-08
129800	4.07605e-06	2.68586e-08
130000	3.97322e-06	2.61811e-08
130200	3.87299e-06	2.55206e-08
130400	3.77528e-06	2.48768e-08
130600	3.68004e-06	2.42492e-08
130800	3.5872e-06	2.36375e-08
131000	3.49671e-06	2.30412e-08
131200	3.40849e-06	2.24599e-08
131400	3.32251e-06	2.18933e-08
131600	3.23869e-06	2.1341e-08
131800	3.15698e-06	2.08027e-08
132000	3.07734e-06	2.02779e-08
132200	2.99971e-06	1.97663e-08
132400	2.92403e-06	1.92677e-08
132600	2.85027e-06	1.87816e-08
132800	2.77836e-06	1.83078e-08
133000	2.70827e-06	1.7846e-08
133200	2.63995e-06	1.73958e-08
133400	2.57335e-06	1.69569e-08
133600	2.50843e-06	1.65291e-08
133800	2.44515e-06	1.61122e-08
134000	2.38346e-06	1.57057e-08
134200	2.32333e-06	1.53095e-08
134400	2.26472e-06	1.49233e-08
134600	2.20759e-06	1.45468e-08
134800	2.1519e-06	1.41798e-08
135000	2.09761e-06	1.38221e-08
135200	2.04469e-06	1.34734e-08
135400	1.99311e-06	1.31335e-08
135600	1.94283e-06	1.28022e-08
135800	1.89381e-06	1.24792e-08
136000	1.84604e-06	1.21644e-08
136200	1.79947e-06	1.18575e-08
136400	1.75407e-06	1.15584e-08
136600	1.70982e-06	1.12668e-08
136800	1.66669e-06	1.09826e-08
137000	1.62464e-06	1.07055e-08
137200	1.58365e-06	1.04355e-08
137400	1.5437e-06	1.01722e-08
137600	1.50476e-06	9.91559e-09
137800	1.4668e-06	9.66545e-09
138000	1.42979e-06	9.42162e-09
138200	1.39372e-06	9.18393e-09
138400	1.35856e-06	8.95225e-09
138600	1.32429e-06	8.72641e-09
138800	1.29088e-06	8.50626e-09
139000	1.25832e-06	8.29167e-09
139200	1.22657e-06	8.0825e-09
139400	1.19563e-06	7.8786e-09
139600	1.16547e-06	7.67984e-09
139800	1.13606e-06	7.4861e-09
140000	1.1074e-06	7.29724e-09
140200	1.07947e-06	7.11315e-09
140400	1.05223e-06	6.93371e-09
140600	1.02569e-06	6.75879e-09
140800	9.99813e-07	6.58828e-09
141000	9.74591e-07	6.42208e-09
141200	9.50004e-07	6.26007e-09
141400	9.26038e-07	6.10214e-09
141600	9.02676e-07	5.9482e-09
141800	8.79904e-07	5.79814e-09
142000	8.57706e-07	5.65187e-09
142200	8.36068e-07	5.50929e-09
142400	8.14976e-07	5.3703e-09
142600	7.94416e-07	5.23482e-09
142800	7.74375e-07	5.10276e-09
143000	7.5484e-07	4.97404e-09
143200	7.35797e-07	4.84855e-09
143400	7.17235e-07	4.72623e-09
143600	6.99141e-07	4.607e-09
143800	6.81503e-07	4.49078e-09
144000	6.6431e-07	4.37749e-09
144200	6.47552e-07	4.26706e-09
144400	6.31215e-07	4.15941e-09
144600	6.15291e-07	4.05448e-09
144800	5.99769e-07	3.9522e-09
145000	5.84638e-07	3.85249e-09
145200	5.69889e-07	3.7553e-09
145400	5.55513e-07	3.66057e-09
145600	5.41498e-07	3.56822e-09
145800	5.27838e-07	3.4782e-09
146000	5.14522e-07	3.39046e-09
146200	5.01542e-07	3.30493e-09
146400	4.88889e-07	3.22155e-09
146600	4.76555e-07	3.14028e-09
146800	4.64533e-07	3.06106e-09
147000	4.52814e-07	2.98384e-09
147200	4.41391e-07	2.90856e-09
147400	4.30256e-07	2.83518e-09
147600	4.19401e-07	2.76366e-09
147800	4.08821e-07	2.69394e-09
148000	3.98507e-07	2.62598e-09
148200	3.88454e-07	2.55973e-09
148400	3.78654e-07	2.49516e-09
148600	3.69102e-07	2.43221e-09
148800	3.5979e-07	2.37085e-09
149000	3.50714e-07	2.31104e-09
149200	3.41866e-07	2.25274e-09
149400	3.33241e-07	2.19591e-09
149600	3.24835e-07	2.14051e-09
149800	3.1664e-07	2.08651e-09
150000	3.08652e-07	2.03387e-09
150200	3.00865e-07	1.98256e-09
150400	2.93275e-07	1.93255e-09
150600	2.85877e-07	1.8838e-09
150800	2.78665e-07	1.83627e-09
151000	2.71635e-07	1.78995e-09
151200	2.64782e-07	1.74479e-09
151400	2.58102e-07	1.70078e-09
151600	2.51591e-07	1.65787e-09
151800	2.45244e-07	1.61605e-09
152000	2.39057e-07	1.57528e-09
152200	2.33026e-07	1.53554e-09
152400	2.27147e-07	1.4968e-09
152600	2.21417e-07	1.45904e-09
152800	2.15831e-07	1.42223e-09
153000	2.10386e-07	1.38635e-09
153200	2.05079e-07	1.35138e-09
153400	1.99905e-07	1.31728e-09
153600	1.94862e-07	1.28405e-09
153800	1.89946e-07	1.25166e-09
154000	1.85154e-07	1.22008e-09
154200	1.80483e-07	1.1893e-09
154400	1.7593e-07	1.1593e-09
154600	1.71492e-07	1.13005e-09
154800	1.67166e-07	1.10155e-09
155000	1.62948e-07	1.07376e-09
155200	1.58838e-07	1.04667e-09
155400	1.54831e-07	1.02026e-09
155600	1.50925e-07	9.94524e-10
155800	1.47117e-07	9.69436e-10
156000	1.43406e-07	9.44979e-10
156200	1.39788e-07	9.21139e-10
156400	1.36262e-07	8.97902e-10
156600	1.32824e-07	8.7525e-10
156800	1.29473e-07	8.53169e-10
157000	1.26207e-07	8.31645e-10
157200	1.23023e-07	8.10666e-10
157400	1.19919e-07	7.90215e-10
157600	1.16894e-07	7.7028e-10
157800	1.13945e-07	7.50847e-10
158000	1.11071e-07	7.31907e-10
158200	1.08269e-07	7.13441e-10
158400	1.05537e-07	6.95442e-10
158600	1.02875e-07	6.77897e-10
158800	1.0028e-07	6.60797e-10
159000	9.77497e-08	6.44126e-10
159200	9.52838e-08	6.27878e-10
159400	9.288e-08	6.12038e-10
159600	9.05369e-08	5.96597e-10
159800	8.82528e-08	5.81547e-10
160000	8.60264e-08	5.66876e-10
160200	8.38562e-08	5.52575e-10
160400	8.17407e-08	5.38635e-10
160600	7.96786e-08	5.25046e-10
160800	7.76685e-08	5.118e-10
161000	7.57091e-08	4.98889e-10
161200	7.37992e-08	4.86303e-10
161400	7.19374e-08	4.74035e-10
161600	7.01226e-08	4.62076e-10
161800	6.83536e-08	4.50419e-10
162000	6.66292e-08	4.39055e-10
162200	6.49483e-08	4.27979e-10
162400	6.33098e-08	4.17182e-10
162600	6.17127e-08	4.0666e-10
162800	6.01558e-08	3.964e-10
163000	5.86383e-08	3.864e-10
163200	5.7159e-08	3.76652e-10
163400	5.5717e-08	3.67149e-10
163600	5.43114e-08	3.57886e-10
163800	5.29412e-08	3.48858e-10
164000	5.16057e-08	3.40058e-10
164200	5.03038e-08	3.31479e-10
164400	4.90348e-08	3.23118e-10
164600	4.77977e-08	3.14965e-10
164800	4.65919e-08	3.0702e-10
165000	4.54165e-08	2.99273e-10
165200	4.42708e-08	2.91724e-10
165400	4.31539e-08	2.84364e-10
165600	4.20653e-08	2.77191e-10
165800	4.10041e-08	2.70198e-10
166000	3.99696e-08	2.63381e-10
166200	3.89613e-08	2.56737e-10
166400	3.79784e-08	2.50259e-10
166600	3.70203e-08	2.43947e-10
166800	3.60864e-08	2.37794e-10
167000	3.5176e-08	2.31793e-10
167200	3.42886e-08	2.25946e-10
167400	3.34236e-08	2.20247e-10
167600	3.25804e-08	2.1469e-10
167800	3.17585e-08	2.09274e-10
168000	3.09573e-08	2.03993e-10
168200	3.01763e-08	1.98848e-10
168400	2.94151e-08	1.93832e-10
168600	2.8673e-08	1.88943e-10
168800	2.79497e-08	1.84176e-10
169000	2.72446e-08	1.79527e-10
169200	2.65572e-08	1.75e-10
169400	2.58873e-08	1.70585e-10
