2	75.5201	51
3	75.1897	84
4	73.6418	145
5	73.6192	189
6	72.7878	297
7	73.0116	374
8	72.7817	479
9	72.6555	581
10	72.8173	742
11	72.7161	853
12	72.6841	1039
13	72.6204	1144
14	72.6489	1363
15	72.6019	1573
16	72.6273	1754
17	72.6204	1968
18	72.6311	2276
19	72.623	2427
20	72.6308	2723
21	72.6139	2976
22	72.6408	3317
23	72.6467	3567
24	72.6454	3973
25	72.6424	4202
26	72.6563	4619
27	72.6326	4867
28	72.6638	5300
29	72.646	5614
