100	-1.94205
200	-1.94221
300	-1.94222
400	-1.93964
500	-1.92815
600	-1.89909
700	-1.84576
800	-1.76606
900	-1.6616
1000	-1.53561
1100	-1.39163
1200	-1.23302
1300	-1.06272
1400	-0.883141
1500	-0.696249
1600	-0.503609
1700	-0.30646
1800	-0.105785
1900	0.0976347
2000	0.303168
2100	0.510306
2200	0.718627
2300	0.927778
2400	1.13746
2500	1.34742
2600	1.55743
2700	1.76729
2800	1.97683
2900	2.18589
3000	2.39432
3100	2.602
3200	2.80881
3300	3.01463
3400	3.21939
3500	3.42297
3600	3.62532
3700	3.82634
3800	4.02597
3900	4.22416
4000	4.42084
4100	4.61597
4200	4.80951
4300	5.00142
4400	5.19165
4500	5.38019
4600	5.56701
4700	5.75208
4800	5.93538
4900	6.1169
5000	6.29663
5100	6.47455
5200	6.65065
5300	6.82493
5400	6.99739
5500	7.16803
5600	7.33683
5700	7.50381
5800	7.66897
5900	7.83232
6000	7.99384
6100	8.15357
6200	8.31149
6300	8.46763
6400	8.62199
6500	8.77457
6600	8.9254
6700	9.07448
6800	9.22182
6900	9.36745
7000	9.51136
7100	9.65357
7200	9.7941
7300	9.93297
7400	10.0702
7500	10.2057
7600	10.3397
7700	10.472
7800	10.6028
7900	10.7319
8000	10.8595
8100	10.9856
8200	11.1101
8300	11.2331
8400	11.3546
8500	11.4746
8600	11.5931
8700	11.7102
8800	11.8259
8900	11.9401
9000	12.0529
9100	12.1643
9200	12.2744
9300	12.3831
9400	12.4904
9500	12.5964
9600	12.7011
9700	12.8045
9800	12.9066
9900	13.0074
10000	13.107
10100	13.2053
10200	13.3024
10300	13.3983
10400	13.493
10500	13.5865
10600	13.6788
10700	13.77
10800	13.86
10900	13.9489
11000	14.0367
11100	14.1234
11200	14.209
11300	14.2935
11400	14.3769
11500	14.4593
11600	14.5407
11700	14.621
11800	14.7004
11900	14.7787
12000	14.856
12100	14.9324
12200	15.0078
12300	15.0822
12400	15.1557
12500	15.2283
12600	15.2999
12700	15.3707
12800	15.4405
12900	15.5095
13000	15.5776
13100	15.6448
13200	15.7112
13300	15.7767
13400	15.8414
13500	15.9053
13600	15.9684
13700	16.0306
13800	16.0921
13900	16.1528
14000	16.2127
14100	16.2719
14200	16.3303
14300	16.388
14400	16.445
14500	16.5012
14600	16.5567
14700	16.6115
14800	16.6656
14900	16.719
15000	16.7718
15100	16.8238
15200	16.8752
15300	16.926
15400	16.9761
15500	17.0256
15600	17.0744
15700	17.1226
15800	17.1702
15900	17.2172
16000	17.2636
16100	17.3094
16200	17.3547
16300	17.3993
16400	17.4434
16500	17.4869
16600	17.5299
16700	17.5723
16800	17.6142
16900	17.6555
17000	17.6963
17100	17.7366
17200	17.7764
17300	17.8157
17400	17.8545
17500	17.8928
17600	17.9306
17700	17.9679
17800	18.0047
17900	18.0411
18000	18.077
18100	18.1125
18200	18.1475
18300	18.182
18400	18.2161
18500	18.2498
18600	18.283
18700	18.3159
18800	18.3483
18900	18.3803
19000	18.4119
19100	18.443
19200	18.4738
19300	18.5042
19400	18.5342
19500	18.5638
19600	18.5931
19700	18.622
19800	18.6505
19900	18.6786
20000	18.7064
20100	18.7338
20200	18.7609
20300	18.7876
20400	18.814
20500	18.8401
20600	18.8658
20700	18.8912
20800	18.9162
20900	18.941
21000	18.9654
21100	18.9896
21200	19.0134
21300	19.0369
21400	19.0601
21500	19.083
21600	19.1056
21700	19.128
21800	19.15
21900	19.1718
22000	19.1933
22100	19.2145
22200	19.2354
22300	19.2561
22400	19.2765
22500	19.2967
22600	19.3166
22700	19.3362
22800	19.3556
22900	19.3748
23000	19.3937
23100	19.4123
23200	19.4308
23300	19.449
23400	19.4669
23500	19.4846
23600	19.5021
23700	19.5194
23800	19.5365
23900	19.5533
24000	19.5699
24100	19.5864
24200	19.6026
24300	19.6186
24400	19.6344
24500	19.6499
24600	19.6653
24700	19.6805
24800	19.6955
24900	19.7103
25000	19.725
25100	19.7394
25200	19.7537
25300	19.7677
25400	19.7816
25500	19.7953
25600	19.8089
25700	19.8222
25800	19.8354
25900	19.8485
26000	19.8613
26100	19.874
26200	19.8866
26300	19.8989
26400	19.9111
26500	19.9232
26600	19.9351
26700	19.9469
26800	19.9585
26900	19.9699
27000	19.9812
27100	19.9924
27200	20.0034
27300	20.0143
27400	20.0251
27500	20.0357
27600	20.0461
27700	20.0565
27800	20.0667
27900	20.0768
28000	20.0867
28100	20.0965
28200	20.1062
28300	20.1158
28400	20.1253
28500	20.1346
28600	20.1438
28700	20.1529
28800	20.1619
28900	20.1707
29000	20.1795
29100	20.1881
29200	20.1967
29300	20.2051
29400	20.2134
29500	20.2216
29600	20.2297
29700	20.2377
29800	20.2456
29900	20.2534
30000	20.2611
30100	20.2687
30200	20.2762
30300	20.2836
30400	20.2909
30500	20.2981
30600	20.3052
30700	20.3123
30800	20.3192
30900	20.3261
31000	20.3328
31100	20.3395
31200	20.3461
31300	20.3526
31400	20.3591
31500	20.3654
31600	20.3717
31700	20.3779
31800	20.384
31900	20.39
32000	20.396
32100	20.4018
32200	20.4076
32300	20.4134
32400	20.419
32500	20.4246
32600	20.4301
32700	20.4356
32800	20.4409
32900	20.4462
33000	20.4515
33100	20.4566
33200	20.4617
33300	20.4668
33400	20.4718
33500	20.4767
33600	20.4815
33700	20.4863
33800	20.491
33900	20.4957
34000	20.5003
34100	20.5048
34200	20.5093
34300	20.5138
34400	20.5181
34500	20.5225
34600	20.5267
34700	20.5309
34800	20.5351
34900	20.5392
35000	20.5432
35100	20.5472
35200	20.5512
35300	20.5551
35400	20.5589
35500	20.5627
35600	20.5665
35700	20.5702
35800	20.5738
35900	20.5774
36000	20.581
36100	20.5845
36200	20.588
36300	20.5914
36400	20.5948
36500	20.5982
36600	20.6015
36700	20.6047
36800	20.6079
36900	20.6111
37000	20.6142
37100	20.6173
37200	20.6204
37300	20.6234
37400	20.6264
37500	20.6293
37600	20.6322
37700	20.6351
37800	20.6379
37900	20.6407
38000	20.6434
38100	20.6462
38200	20.6489
38300	20.6515
38400	20.6541
38500	20.6567
38600	20.6593
38700	20.6618
38800	20.6643
38900	20.6667
39000	20.6691
39100	20.6715
39200	20.6739
39300	20.6762
39400	20.6785
39500	20.6808
39600	20.6831
39700	20.6853
39800	20.6875
39900	20.6896
40000	20.6917
40100	20.6939
40200	20.6959
40300	20.698
40400	20.7
40500	20.702
40600	20.704
40700	20.7059
40800	20.7079
40900	20.7098
41000	20.7116
41100	20.7135
41200	20.7153
41300	20.7171
41400	20.7189
41500	20.7207
41600	20.7224
41700	20.7241
41800	20.7258
41900	20.7275
42000	20.7291
42100	20.7307
42200	20.7323
42300	20.7339
42400	20.7355
42500	20.737
42600	20.7386
42700	20.7401
42800	20.7416
42900	20.743
43000	20.7445
43100	20.7459
43200	20.7473
43300	20.7487
43400	20.7501
43500	20.7515
43600	20.7528
43700	20.7541
43800	20.7554
43900	20.7567
44000	20.758
44100	20.7593
44200	20.7605
44300	20.7617
44400	20.763
44500	20.7642
44600	20.7653
44700	20.7665
44800	20.7677
44900	20.7688
45000	20.7699
45100	20.771
45200	20.7721
45300	20.7732
45400	20.7743
45500	20.7753
45600	20.7763
45700	20.7774
45800	20.7784
45900	20.7794
46000	20.7804
46100	20.7813
46200	20.7823
46300	20.7833
46400	20.7842
46500	20.7851
46600	20.786
46700	20.7869
46800	20.7878
46900	20.7887
47000	20.7896
47100	20.7904
47200	20.7913
47300	20.7921
47400	20.7929
47500	20.7938
47600	20.7946
47700	20.7954
47800	20.7961
47900	20.7969
48000	20.7977
48100	20.7984
48200	20.7992
48300	20.7999
48400	20.8006
48500	20.8013
48600	20.8021
48700	20.8027
48800	20.8034
48900	20.8041
49000	20.8048
49100	20.8055
49200	20.8061
49300	20.8068
49400	20.8074
49500	20.808
49600	20.8086
49700	20.8093
49800	20.8099
49900	20.8105
50000	20.811
50100	20.8116
50200	20.8122
50300	20.8128
50400	20.8133
50500	20.8139
50600	20.8144
50700	20.815
50800	20.8155
50900	20.816
51000	20.8166
51100	20.8171
51200	20.8176
51300	20.8181
51400	20.8186
51500	20.8191
51600	20.8195
51700	20.82
51800	20.8205
51900	20.8209
52000	20.8214
52100	20.8219
52200	20.8223
52300	20.8227
52400	20.8232
52500	20.8236
52600	20.824
52700	20.8244
52800	20.8249
52900	20.8253
53000	20.8257
53100	20.8261
53200	20.8264
53300	20.8268
53400	20.8272
53500	20.8276
53600	20.828
53700	20.8283
53800	20.8287
53900	20.8291
54000	20.8294
54100	20.8298
54200	20.8301
54300	20.8304
54400	20.8308
54500	20.8311
54600	20.8314
54700	20.8318
54800	20.8321
54900	20.8324
55000	20.8327
55100	20.833
55200	20.8333
55300	20.8336
55400	20.8339
55500	20.8342
55600	20.8345
55700	20.8348
55800	20.835
55900	20.8353
56000	20.8356
56100	20.8359
56200	20.8361
56300	20.8364
56400	20.8367
56500	20.8369
56600	20.8372
56700	20.8374
56800	20.8377
56900	20.8379
57000	20.8381
57100	20.8384
57200	20.8386
57300	20.8389
57400	20.8391
57500	20.8393
57600	20.8395
57700	20.8397
57800	20.84
57900	20.8402
58000	20.8404
58100	20.8406
58200	20.8408
58300	20.841
58400	20.8412
58500	20.8414
58600	20.8416
58700	20.8418
58800	20.842
58900	20.8422
59000	20.8424
59100	20.8425
59200	20.8427
59300	20.8429
59400	20.8431
59500	20.8433
59600	20.8434
59700	20.8436
59800	20.8438
59900	20.8439
60000	20.8441
60100	20.8443
60200	20.8444
60300	20.8446
60400	20.8447
60500	20.8449
60600	20.845
60700	20.8452
60800	20.8453
60900	20.8455
61000	20.8456
61100	20.8458
61200	20.8459
61300	20.846
61400	20.8462
61500	20.8463
61600	20.8464
61700	20.8466
61800	20.8467
61900	20.8468
62000	20.847
62100	20.8471
62200	20.8472
62300	20.8473
62400	20.8475
62500	20.8476
62600	20.8477
62700	20.8478
62800	20.8479
62900	20.848
63000	20.8481
63100	20.8483
63200	20.8484
63300	20.8485
63400	20.8486
63500	20.8487
63600	20.8488
63700	20.8489
63800	20.849
63900	20.8491
64000	20.8492
64100	20.8493
64200	20.8494
64300	20.8495
64400	20.8496
64500	20.8497
64600	20.8497
64700	20.8498
64800	20.8499
64900	20.85
65000	20.8501
65100	20.8502
65200	20.8503
65300	20.8503
65400	20.8504
65500	20.8505
65600	20.8506
65700	20.8507
65800	20.8507
65900	20.8508
66000	20.8509
66100	20.851
66200	20.851
66300	20.8511
66400	20.8512
66500	20.8513
66600	20.8513
66700	20.8514
66800	20.8515
66900	20.8515
67000	20.8516
67100	20.8517
67200	20.8517
67300	20.8518
67400	20.8519
67500	20.8519
67600	20.852
67700	20.852
67800	20.8521
67900	20.8522
68000	20.8522
68100	20.8523
68200	20.8523
68300	20.8524
68400	20.8525
68500	20.8525
68600	20.8526
68700	20.8526
68800	20.8527
68900	20.8527
69000	20.8528
69100	20.8528
69200	20.8529
69300	20.8529
69400	20.853
69500	20.853
69600	20.8531
69700	20.8531
69800	20.8532
69900	20.8532
70000	20.8533
70100	20.8533
70200	20.8533
70300	20.8534
70400	20.8534
70500	20.8535
70600	20.8535
70700	20.8536
70800	20.8536
70900	20.8536
71000	20.8537
71100	20.8537
71200	20.8538
71300	20.8538
71400	20.8538
71500	20.8539
71600	20.8539
71700	20.8539
71800	20.854
71900	20.854
72000	20.854
72100	20.8541
72200	20.8541
72300	20.8541
72400	20.8542
72500	20.8542
72600	20.8542
72700	20.8543
72800	20.8543
72900	20.8543
73000	20.8544
73100	20.8544
73200	20.8544
73300	20.8545
73400	20.8545
73500	20.8545
73600	20.8546
73700	20.8546
73800	20.8546
73900	20.8546
74000	20.8547
74100	20.8547
74200	20.8547
74300	20.8547
74400	20.8548
74500	20.8548
74600	20.8548
74700	20.8548
74800	20.8549
74900	20.8549
75000	20.8549
75100	20.8549
75200	20.855
75300	20.855
75400	20.855
75500	20.855
75600	20.8551
75700	20.8551
75800	20.8551
75900	20.8551
76000	20.8551
76100	20.8552
76200	20.8552
76300	20.8552
76400	20.8552
76500	20.8552
76600	20.8553
76700	20.8553
76800	20.8553
76900	20.8553
77000	20.8553
77100	20.8554
77200	20.8554
77300	20.8554
77400	20.8554
77500	20.8554
77600	20.8554
77700	20.8555
77800	20.8555
77900	20.8555
78000	20.8555
78100	20.8555
78200	20.8555
78300	20.8556
78400	20.8556
78500	20.8556
78600	20.8556
78700	20.8556
78800	20.8556
78900	20.8556
79000	20.8557
79100	20.8557
79200	20.8557
79300	20.8557
79400	20.8557
79500	20.8557
79600	20.8557
79700	20.8558
79800	20.8558
79900	20.8558
80000	20.8558
80100	20.8558
80200	20.8558
80300	20.8558
80400	20.8558
80500	20.8558
80600	20.8559
80700	20.8559
80800	20.8559
80900	20.8559
81000	20.8559
81100	20.8559
81200	20.8559
81300	20.8559
81400	20.8559
81500	20.856
81600	20.856
81700	20.856
81800	20.856
81900	20.856
82000	20.856
82100	20.856
82200	20.856
82300	20.856
82400	20.856
82500	20.8561
82600	20.8561
82700	20.8561
82800	20.8561
82900	20.8561
83000	20.8561
83100	20.8561
83200	20.8561
83300	20.8561
83400	20.8561
83500	20.8561
83600	20.8561
83700	20.8562
83800	20.8562
83900	20.8562
84000	20.8562
84100	20.8562
84200	20.8562
84300	20.8562
84400	20.8562
84500	20.8562
84600	20.8562
84700	20.8562
84800	20.8562
84900	20.8562
85000	20.8562
85100	20.8563
85200	20.8563
85300	20.8563
85400	20.8563
85500	20.8563
85600	20.8563
85700	20.8563
85800	20.8563
85900	20.8563
86000	20.8563
86100	20.8563
86200	20.8563
86300	20.8563
86400	20.8563
86500	20.8563
86600	20.8563
86700	20.8563
86800	20.8564
86900	20.8564
87000	20.8564
87100	20.8564
87200	20.8564
87300	20.8564
87400	20.8564
87500	20.8564
87600	20.8564
87700	20.8564
87800	20.8564
87900	20.8564
88000	20.8564
88100	20.8564
88200	20.8564
88300	20.8564
88400	20.8564
88500	20.8564
88600	20.8564
88700	20.8564
88800	20.8564
88900	20.8565
89000	20.8565
89100	20.8565
89200	20.8565
89300	20.8565
89400	20.8565
89500	20.8565
89600	20.8565
89700	20.8565
89800	20.8565
89900	20.8565
90000	20.8565
90100	20.8565
90200	20.8565
90300	20.8565
90400	20.8565
90500	20.8565
90600	20.8565
90700	20.8565
90800	20.8565
90900	20.8565
91000	20.8565
91100	20.8565
91200	20.8565
91300	20.8565
91400	20.8565
91500	20.8565
91600	20.8565
91700	20.8565
91800	20.8565
91900	20.8565
92000	20.8566
92100	20.8566
92200	20.8566
92300	20.8566
92400	20.8566
92500	20.8566
92600	20.8566
92700	20.8566
92800	20.8566
92900	20.8566
93000	20.8566
93100	20.8566
93200	20.8566
93300	20.8566
93400	20.8566
93500	20.8566
93600	20.8566
93700	20.8566
93800	20.8566
93900	20.8566
94000	20.8566
94100	20.8566
94200	20.8566
94300	20.8566
94400	20.8566
94500	20.8566
94600	20.8566
94700	20.8566
94800	20.8566
94900	20.8566
95000	20.8566
95100	20.8566
95200	20.8566
95300	20.8566
95400	20.8566
95500	20.8566
95600	20.8566
95700	20.8566
95800	20.8566
95900	20.8566
96000	20.8566
96100	20.8566
96200	20.8566
96300	20.8566
96400	20.8566
96500	20.8566
96600	20.8566
96700	20.8566
96800	20.8566
96900	20.8566
97000	20.8567
97100	20.8567
97200	20.8567
97300	20.8567
97400	20.8567
97500	20.8567
97600	20.8567
97700	20.8567
97800	20.8567
97900	20.8567
98000	20.8567
98100	20.8567
98200	20.8567
98300	20.8567
98400	20.8567
98500	20.8567
98600	20.8567
98700	20.8567
98800	20.8567
98900	20.8567
99000	20.8567
99100	20.8567
99200	20.8567
99300	20.8567
99400	20.8567
99500	20.8567
99600	20.8567
